,tweet_user,tweet_text,tweet_id,timestamp
203,@BarackObama,Senate leaders are back in session. Keep the pressure high—call out their obstructionism. http://ofa.bo/2bZK2oj  #DoYourJob,774325506065985536,12:16 PM - 9 Sep 2016
204,@BarackObama,There's no need to overcomplicate the process. #DoYourJobpic.twitter.com/QgaNgKNBzJ,774303257023963136,10:47 AM - 9 Sep 2016
205,@BarackObama,We must take bold steps now—climate change is already impacting millions of people. http://ofa.bo/2czxiBK  #ActOnClimate,774263324032790528,8:08 AM - 9 Sep 2016
206,@BarackObama,"Congress is back, and they have important work to do before their next recess. Make sure you say where you stand: http://ofa.bo/2co9UcY ",773969076171309056,12:39 PM - 8 Sep 2016
207,@VPLive44,"""Every nominee, including Kennedy in an election year—got an up or down vote"" —@VP on serving as Senate Judiciary Chairman or Ranking Member",773924900440461313,9:44 AM - 8 Sep 2016
208,@BarackObama,Stay in the loop with important facts. Join @OFA's Truth Team: http://ofa.bo/2cwiLqs pic.twitter.com/FDOocrpQvU,773938870421368832,10:39 AM - 8 Sep 2016
209,@BarackObama,Rising sea levels are already flooding homes and roads along America's coasts. The time to #ActOnClimate is now.http://ofa.bo/2bUKt3i ,773638787549188096,2:47 PM - 7 Sep 2016
210,@BarackObama,"Fewer Americans are uninsured than ever before, thanks to #Obamacare.http://ofa.bo/2cilNlT ",773612008889421824,1:00 PM - 7 Sep 2016
211,@BarackObama,Congress is back from recess. Help put the pressure on Senate leaders to give Judge Garland a hearing: http://ofa.bo/2ckGIU7  #DoYourJob,773578682350702592,10:48 AM - 7 Sep 2016
212,@BarackObama,The process is clear. The Supreme Court and American people are waiting for Senate leaders to get to work.pic.twitter.com/1YzeZLIcAT,773549731901349888,8:53 AM - 7 Sep 2016
213,@BarackObama,Senate leaders have 32 days before their next recess to give Judge Garland a hearing and a vote. Call them out now: http://ofa.bo/2chZqvI ,773279043726618624,2:57 PM - 6 Sep 2016
214,@BarackObama,"The Paris Climate Agreement is a big deal in the fight against climate change—and now, a big step closer to reality.http://ofa.bo/2c20UYS ",773254286855712769,1:19 PM - 6 Sep 2016
215,@BarackObama,The United States is leading the way in the fight to #ActOnClimate.pic.twitter.com/vkUMjg6XKc,773233683608199168,11:57 AM - 6 Sep 2016
216,@BarackObama,"Conservation not only protects diverse lands and species, it's also an important part of battling climate change.http://ofa.bo/2c1ui1v ",773203627125055488,9:58 AM - 6 Sep 2016
217,@BarackObama,"""When we protect our lands, it helps us protect the climate for the future."" —President Obama #ActOnClimatehttp://www.snappytv.com/tc/2710336 ",773174849346768896,8:03 AM - 6 Sep 2016
218,@BarackObama,President Obama has a message for America's workers today—check it out: http://ofa.bo/2c9zC6j  #LaborDaypic.twitter.com/qzbHAfRXNs,772827439126966272,9:03 AM - 5 Sep 2016
219,@BarackObama,"In the weekly address, President Obama commemorates the labor movement that helped build this country.http://ofa.bo/2bY9ruQ ",772117278464679937,10:01 AM - 3 Sep 2016
